yawrate,speed,course,latitude,longitude,altitude
0.0695,20.78,24.82,51.042489,13.79639,125.76
0.0695,20.71,25.72,51.042489,13.79639,125.76
0.2086,20.71,25.72,51.042489,13.79639,125.76
0.4173,20.71,25.72,51.042489,13.79639,125.76
0.3478,20.71,25.72,51.042494,13.796394,125.76
0.2086,20.71,25.72,51.042494,13.796394,125.78
0.0,20.63,26.66,51.042494,13.796394,125.78
-0.2086,20.63,26.66,51.042494,13.796394,125.78
-0.2086,20.63,26.66,51.042494,13.796394,125.78
-0.1391,20.63,26.66,51.042498,13.796397,125.78
-0.3478,20.63,26.66,51.042498,13.796397,125.8
-0.4869,20.3299,27.54,51.042498,13.796397,125.8
-0.2782,20.3299,27.54,51.042498,13.796397,125.8
-0.2782,20.3299,27.54,51.042498,13.796397,125.8
-0.2086,20.3299,27.54,51.042502,13.796398,125.8
-0.0695,20.3299,27.54,51.042502,13.796398,125.89
-0.0695,19.78,26.12,51.042502,13.796398,125.89
0.1391,19.78,26.12,51.042502,13.796398,125.89
0.3478,19.78,26.12,51.042502,13.796398,125.89
0.4173,19.78,26.12,51.042506,13.7964,125.89
0.4869,19.78,26.12,51.042506,13.7964,125.95
0.6956,19.04,25.88,51.042506,13.7964,125.95
0.3478,19.04,25.88,51.042506,13.7964,125.95
0.3478,19.04,25.88,51.042506,13.7964,125.95
0.2086,19.04,25.88,51.042511,13.796403,125.95
0.3478,19.04,25.88,51.042511,13.796403,126.0
0.4173,18.57,25.82,51.042511,13.796403,126.0
0.0695,18.57,25.82,51.042511,13.796403,126.0
-0.1391,18.57,25.82,51.042511,13.796403,126.0
-0.0695,18.57,25.82,51.042515,13.796405,126.0
-0.2086,18.57,25.82,51.042515,13.796405,126.03
0.0,17.8299,25.4899,51.042515,13.796405,126.03
0.0,17.8299,25.4899,51.042515,13.796405,126.03
0.0695,17.8299,25.4899,51.042515,13.796405,126.03
-0.0695,17.8299,25.4899,51.042519,13.796408,126.03
0.0695,17.8299,25.4899,51.042519,13.796408,126.06
-0.0695,17.03,26.3,51.042519,13.796408,126.06
0.0,17.03,26.3,51.042519,13.796408,126.06
0.0695,17.03,26.3,51.042519,13.796408,126.06
0.4869,17.03,26.3,51.042523,13.796411,126.06
0.2782,17.03,26.3,51.042523,13.796411,126.07
0.4173,16.29,26.03,51.042523,13.796411,126.07
0.2782,16.29,26.03,51.042523,13.796411,126.07
0.2782,16.29,26.03,51.042523,13.796411,126.07
0.4869,16.29,26.03,51.042526,13.796413,126.07
0.2086,16.29,26.03,51.042526,13.796413,126.09
0.4869,15.42,24.87,51.042526,13.796413,126.09
0.4173,15.42,24.87,51.042526,13.796413,126.09
0.5565,15.42,24.87,51.042526,13.796413,126.09
0.4173,15.42,24.87,51.04253,13.796416,126.09
0.1391,15.42,24.87,51.04253,13.796416,126.1
-0.0695,14.47,24.05,51.04253,13.796416,126.1
-0.1391,14.47,24.05,51.04253,13.796416,126.1
0.1391,14.47,24.05,51.04253,13.796416,126.1
-0.0695,14.47,24.05,51.042534,13.796418,126.1
-0.4173,14.47,24.05,51.042534,13.796418,126.11
0.0,13.91,24.68,51.042534,13.796418,126.11
0.0,13.91,24.68,51.042534,13.796418,126.11
0.2782,13.91,24.68,51.042534,13.796418,126.11
0.6956,13.91,24.68,51.042537,13.796421,126.11
0.6956,13.91,24.68,51.042537,13.796421,126.1
0.6956,13.6,25.6,51.042537,13.796421,126.1
0.7652,13.6,25.6,51.042537,13.796421,126.1
0.6956,13.6,25.6,51.042537,13.796421,126.1
0.4869,13.6,25.6,51.04254,13.796423,126.1
0.2086,13.6,25.6,51.04254,13.796423,126.12
0.2782,12.78,24.22,51.04254,13.796423,126.12
0.2086,12.78,24.22,51.04254,13.796423,126.12
0.1391,12.78,24.22,51.04254,13.796423,126.12
0.1391,12.78,24.22,51.042543,13.796425,126.12
0.0695,12.78,24.22,51.042543,13.796425,126.14
0.1391,12.05,24.61,51.042543,13.796425,126.14
0.0695,12.05,24.61,51.042543,13.796425,126.14
0.0,12.05,24.61,51.042543,13.796425,126.14
0.2782,12.05,24.61,51.042547,13.796427,126.14
0.0,12.05,24.61,51.042547,13.796427,126.11
0.2782,12.01,24.26,51.042547,13.796427,126.11
0.4869,12.01,24.26,51.042547,13.796427,126.11
0.5565,12.01,24.26,51.042547,13.796427,126.11
0.6956,12.01,24.26,51.042549,13.796429,126.11
0.7652,12.01,24.26,51.042549,13.796429,126.1
0.6956,11.32,25.37,51.042549,13.796429,126.1
0.5565,11.32,25.37,51.042549,13.796429,126.1
0.2782,11.32,25.37,51.042549,13.796429,126.1
-0.0695,11.32,25.37,51.042552,13.796431,126.1
0.0,11.32,25.37,51.042552,13.796431,126.13
-0.2086,11.24,25.3299,51.042552,13.796431,126.13
-0.2782,11.24,25.3299,51.042552,13.796431,126.13
-0.1391,11.24,25.3299,51.042552,13.796431,126.13
-0.2086,11.24,25.3299,51.042555,13.796433,126.13
0.0,11.24,25.3299,51.042555,13.796433,126.13
-0.2782,11.5399,24.9899,51.042555,13.796433,126.13
-0.1391,11.5399,24.9899,51.042555,13.796433,126.13
-0.2086,11.5399,24.9899,51.042555,13.796433,126.13
-0.3478,11.5399,24.9899,51.042558,13.796435,126.13
-0.6956,11.5399,24.9899,51.042558,13.796435,126.15
-0.6956,11.64,26.26,51.042558,13.796435,126.15
-0.626,11.64,26.26,51.042558,13.796435,126.15
-0.626,11.64,26.26,51.042558,13.796435,126.15
0.1391,11.64,26.26,51.042561,13.796436,126.15
-0.7652,11.64,26.26,51.042561,13.796436,126.18
-0.7652,11.56,27.77,51.042561,13.796436,126.18
-1.5304,11.56,27.77,51.042561,13.796436,126.18
-1.6,11.56,27.77,51.042561,13.796436,126.18
-2.1565,11.56,27.77,51.042564,13.796438,126.18
-2.9913,11.56,27.77,51.042564,13.796438,126.18
-3.2695,11.95,26.58,51.042564,13.796438,126.18
-3.0608,11.95,26.58,51.042564,13.796438,126.18
-3.6869,11.95,26.58,51.042564,13.796438,126.18
-4.5913,11.95,26.58,51.042567,13.79644,126.18
-5.1478,11.95,26.58,51.042567,13.79644,126.18
-5.6347,12.03,26.1,51.042567,13.79644,126.18
-5.6347,12.03,26.1,51.042567,13.79644,126.18
-6.1217,12.03,26.1,51.042567,13.79644,126.18
-5.913,12.03,26.1,51.04257,13.796442,126.18
-6.6782,12.03,26.1,51.04257,13.796442,126.21
-6.8173,11.95,28.19,51.04257,13.796442,126.21
-7.3739,11.95,28.19,51.04257,13.796442,126.21
-7.7913,11.95,28.19,51.04257,13.796442,126.21
-8.626,11.95,28.19,51.042573,13.796445,126.21
-8.626,11.95,28.19,51.042573,13.796445,126.23
-9.3913,11.8699,29.52,51.042573,13.796445,126.23
-9.8782,11.8699,29.52,51.042573,13.796445,126.23
-10.3652,11.8699,29.52,51.042573,13.796445,126.23
-11.5478,11.8699,29.52,51.042576,13.796447,126.23
-11.2695,11.8699,29.52,51.042576,13.796447,126.24
-12.1043,11.98,29.52,51.042576,13.796447,126.24
-12.4521,11.98,29.52,51.042576,13.796447,126.24
-12.8,11.98,29.52,51.042576,13.796447,126.24
-13.3565,11.98,29.52,51.042579,13.79645,126.24
-13.5652,11.98,29.52,51.042579,13.79645,126.23
-13.2869,11.91,29.89,51.042579,13.79645,126.23
-14.9565,11.91,29.89,51.042579,13.79645,126.23
-15.6521,11.91,29.89,51.042579,13.79645,126.23
-16.5565,11.91,29.89,51.042582,13.796452,126.23
-17.6,11.91,29.89,51.042582,13.796452,126.17
-17.8086,11.56,32.19,51.042582,13.796452,126.17
-17.113,11.56,32.19,51.042582,13.796452,126.17
-16.0,11.56,32.19,51.042582,13.796452,126.17
-15.5826,11.56,32.19,51.042584,13.796455,126.17
-16.0,11.56,32.19,51.042584,13.796455,126.16
-18.0869,12.01,36.43,51.042584,13.796455,126.16
-18.1565,12.01,36.43,51.042584,13.796455,126.16
-18.7826,12.01,36.43,51.042584,13.796455,126.16
-18.5043,12.01,36.43,51.042587,13.796459,126.16
-18.1565,12.01,36.43,51.042587,13.796459,126.16
-19.3391,11.98,37.47,51.042587,13.796459,126.16
-20.6608,11.98,37.47,51.042587,13.796459,126.16
-20.7304,11.98,37.47,51.042587,13.796459,126.16
-21.426,11.98,37.47,51.04259,13.796462,126.16
-22.1913,11.98,37.47,51.04259,13.796462,126.16
-22.8869,12.6199,42.9,51.04259,13.796462,126.16
-23.1652,12.6199,42.9,51.04259,13.796462,126.16
-23.1652,12.6199,42.9,51.04259,13.796462,126.16
-23.513,12.6199,42.9,51.042592,13.796466,126.16
-23.9304,12.6199,42.9,51.042592,13.796466,126.16
-23.4434,12.53,46.89,51.042592,13.796466,126.16
-23.8608,12.53,46.89,51.042592,13.796466,126.16
-23.8608,12.53,46.89,51.042592,13.796466,126.16
-24.0695,12.53,46.89,51.042595,13.796469,126.16
-24.2086,12.53,46.89,51.042595,13.796469,126.15
-24.626,12.21,49.31,51.042595,13.796469,126.15
-25.1826,12.21,49.31,51.042595,13.796469,126.15
-25.9478,12.21,49.31,51.042595,13.796469,126.15
-26.713,12.21,49.31,51.042597,13.796473,126.15
-27.1304,12.21,49.31,51.042597,13.796473,126.15
-26.8521,12.23,49.09,51.042597,13.796473,126.15
-26.9913,12.23,49.09,51.042597,13.796473,126.15
-27.5478,12.23,49.09,51.042597,13.796473,126.15
-27.7565,12.23,49.09,51.042599,13.796477,126.15
-28.5913,12.23,49.09,51.042599,13.796477,126.1
-28.9391,12.23,53.82,51.042599,13.796477,126.1
-29.9826,12.23,53.82,51.042599,13.796477,126.1
-29.426,12.23,53.82,51.042599,13.796477,126.1
-30.4695,12.23,53.82,51.042601,13.796481,126.1
-30.1913,12.23,53.82,51.042601,13.796481,126.08
-30.8173,11.78,56.08,51.042601,13.796481,126.08
-30.9565,11.78,56.08,51.042601,13.796481,126.08
-31.6521,11.78,56.08,51.042601,13.796481,126.08
-31.7217,11.78,56.08,51.042603,13.796485,126.08
-31.7217,11.78,56.08,51.042603,13.796485,126.09
-32.2782,11.72,58.12,51.042603,13.796485,126.09
-32.8347,11.72,58.12,51.042603,13.796485,126.09
-34.1565,11.72,58.12,51.042603,13.796485,126.09
-34.4347,11.72,58.12,51.042604,13.796489,126.09
-34.9913,11.72,58.12,51.042604,13.796489,126.09
-35.826,12.18,64.29,51.042604,13.796489,126.11
-37.0086,12.18,64.29,51.042604,13.796489,126.11
-38.2608,12.18,64.29,51.042604,13.796489,126.11
-38.4695,12.18,64.29,51.042606,13.796494,126.11
-39.1652,12.18,64.29,51.042606,13.796494,126.11
-39.7913,12.88,62.9,51.042606,13.796494,126.1
-39.6521,12.88,62.9,51.042606,13.796494,126.1
-39.8608,12.88,62.9,51.042606,13.796494,126.1
-40.1391,12.88,62.9,51.042607,13.796499,126.1
-40.0695,12.88,62.9,51.042607,13.796499,126.1
-40.2782,13.43,62.55,51.042607,13.796499,126.14
-39.9304,13.43,62.55,51.042607,13.796499,126.14
-40.2086,13.43,62.55,51.042607,13.796499,126.14
-40.2086,13.43,62.55,51.042609,13.796504,126.14
-41.113,13.43,62.55,51.042609,13.796504,126.14
-41.3217,13.44,62.49,51.042609,13.796504,126.14
-42.5043,13.44,62.49,51.042609,13.796504,126.14
-42.8521,13.44,62.49,51.042609,13.796504,126.14
-43.0608,13.44,62.49,51.042611,13.796508,126.14
-43.4086,13.44,62.49,51.042611,13.796508,126.14
-44.1739,13.44,62.33,51.042611,13.796508,126.14
-44.4521,13.44,62.33,51.042611,13.796508,126.14
-45.1478,13.44,62.33,51.042611,13.796508,126.14
-45.0086,13.44,62.33,51.042612,13.796513,126.14
-44.8,13.44,62.33,51.042612,13.796513,126.14
-44.8695,13.42,61.71,51.042612,13.796513,126.13
-44.9391,13.42,61.71,51.042612,13.796513,126.13
-45.3565,13.42,61.71,51.042612,13.796513,126.13
-45.3565,13.42,61.71,51.042614,13.796518,126.13
-44.6608,13.42,61.71,51.042614,13.796518,126.13
-44.4521,13.43,62.15,51.042614,13.796518,126.15
-44.0347,13.43,62.15,51.042614,13.796518,126.15
-44.0347,13.43,62.15,51.042614,13.796518,126.15
-43.4086,13.43,62.15,51.042615,13.796523,126.15
-43.4782,13.43,62.15,51.042615,13.796523,126.15
-43.2,13.43,62.56,51.042615,13.796523,126.15
-43.2,13.43,62.56,51.042615,13.796523,126.15
-42.4347,13.43,62.56,51.042615,13.796523,126.15
-42.0869,13.43,62.56,51.042615,13.796528,126.15
-41.5304,13.43,62.56,51.042615,13.796528,126.15
-41.1826,13.43,67.69,51.042615,13.796528,126.14
-40.3478,13.43,67.69,51.042615,13.796528,126.14
-39.3043,13.43,67.69,51.042615,13.796528,126.14
-38.5391,13.43,67.69,51.042616,13.796534,126.14
-36.8,13.43,67.69,51.042616,13.796534,126.14
-36.3826,13.42,70.34,51.042616,13.796534,126.14
-34.9217,13.42,70.34,51.042616,13.796534,126.14
-34.226,13.42,70.34,51.042616,13.796534,126.14
-33.2521,13.42,70.34,51.042615,13.79654,126.14
-32.4173,13.42,70.34,51.042615,13.79654,126.14
-31.6521,13.46,76.7099,51.042615,13.79654,126.12
-31.1652,13.46,76.7099,51.042615,13.79654,126.12
-30.2608,13.46,76.7099,51.042615,13.79654,126.12
-29.426,13.46,76.7099,51.042616,13.796545,126.12
-28.8695,13.46,76.7099,51.042616,13.796545,126.12
-27.8956,13.48,77.43,51.042616,13.796545,126.12
-27.3391,13.48,77.43,51.042616,13.796545,126.12
-26.7826,13.48,77.43,51.042616,13.796545,126.12
-26.5739,13.48,77.43,51.042615,13.79655,126.12
-25.9478,13.48,77.43,51.042615,13.79655,126.12
-25.0434,13.52,80.5,51.042615,13.79655,126.12
-24.4869,13.52,80.5,51.042615,13.79655,126.12
-23.3739,13.52,80.5,51.042615,13.79655,126.12
-22.4695,13.52,80.5,51.042615,13.796556,126.12
-21.913,13.52,80.5,51.042615,13.796556,126.12
-21.3565,13.62,85.17,51.042615,13.796556,126.13
-20.9391,13.62,85.17,51.042615,13.796556,126.13
-20.313,13.62,85.17,51.042615,13.796556,126.13
-19.6869,13.62,85.17,51.042613,13.796561,126.13
-18.5043,13.62,85.17,51.042613,13.796561,126.13
-18.0869,13.69,89.0,51.042613,13.796561,126.15
-17.6695,13.69,89.0,51.042613,13.796561,126.15
-17.0434,13.69,89.0,51.042613,13.796561,126.15
-16.2782,13.69,89.0,51.042612,13.796567,126.15
-15.0956,13.69,89.0,51.042612,13.796567,126.15
-14.3304,13.76,92.67,51.042612,13.796567,126.17
-13.7739,13.76,92.67,51.042612,13.796567,126.17
-13.2869,13.76,92.67,51.042612,13.796567,126.17
-12.5913,13.76,92.67,51.042611,13.796572,126.17
-11.2695,13.76,92.67,51.042611,13.796572,126.17
-11.3391,13.87,96.3,51.042611,13.796572,126.18
-10.9913,13.87,96.3,51.042611,13.796572,126.18
-10.5739,13.87,96.3,51.042611,13.796572,126.18
-10.1565,13.87,96.3,51.042608,13.796577,126.18
-9.8782,13.87,96.3,51.042608,13.796577,126.18
-9.8086,14.19,102.5699,51.042608,13.796577,126.2
-9.6,14.19,102.5699,51.042608,13.796577,126.2
-9.4608,14.19,102.5699,51.042608,13.796577,126.2
-9.5304,14.19,102.5699,51.042605,13.796581,126.2
-9.0434,14.19,102.5699,51.042605,13.796581,126.2
-8.626,14.26,107.61,51.042605,13.796581,126.22
-8.4173,14.26,107.61,51.042605,13.796581,126.22
-8.1391,14.26,107.61,51.042605,13.796581,126.22
-7.513,14.26,107.61,51.042603,13.796586,126.22
-7.0956,14.26,107.61,51.042603,13.796586,126.22
-7.1652,14.26,107.61,51.042603,13.796586,126.24
-6.2608,14.33,110.58,51.042603,13.796586,126.24
-6.2608,14.33,110.58,51.042603,13.796586,126.24
-5.8434,14.33,110.58,51.042601,13.79659,126.24
-5.5652,14.33,110.58,51.042601,13.79659,126.24
-5.426,14.33,110.58,51.042601,13.79659,126.26
-5.2173,14.46,113.48,51.042601,13.79659,126.26
-4.9391,14.46,113.48,51.042601,13.79659,126.26
-5.2173,14.46,113.48,51.042599,13.796596,126.26
-4.9391,14.46,113.48,51.042599,13.796596,126.26
-4.8,14.46,113.48,51.042599,13.796596,126.26
-4.5913,14.58,113.78,51.042599,13.796596,126.26
-4.5913,14.58,113.78,51.042599,13.796596,126.26
-4.6608,14.58,113.78,51.042597,13.796601,126.26
-4.0347,14.58,113.78,51.042597,13.796601,126.26
-4.0347,14.58,113.78,51.042597,13.796601,126.28
-3.3391,15.02,114.93,51.042597,13.796601,126.28
-3.4086,15.02,114.93,51.042597,13.796601,126.28
-3.2695,15.02,114.93,51.042595,13.796607,126.28
-2.7826,15.02,114.93,51.042595,13.796607,126.28
-2.9913,15.02,114.93,51.042595,13.796607,126.29
-2.4347,15.57,116.46,51.042595,13.796607,126.29
-2.3652,15.57,116.46,51.042595,13.796607,126.29
-2.1565,15.57,116.46,51.042592,13.796614,126.29
-2.226,15.57,116.46,51.042592,13.796614,126.29
-1.8782,15.57,116.46,51.042592,13.796614,126.32
-1.5304,16.3,118.04,51.042592,13.796614,126.32
-1.5304,16.3,118.04,51.042592,13.796614,126.32
-1.3913,16.3,118.04,51.042589,13.79662,126.32
-1.113,16.3,118.04,51.042589,13.79662,126.32
-1.0434,16.3,118.04,51.042589,13.79662,126.34
-0.9043,17.0799,119.16,51.042589,13.79662,126.34
-0.6956,17.0799,119.16,51.042589,13.79662,126.34
-0.9739,17.0799,119.16,51.042586,13.796628,126.34
-0.626,17.0799,119.16,51.042586,13.796628,126.34
-0.6956,17.0799,119.16,51.042586,13.796628,126.38
0.0,18.3,120.64,51.042586,13.796628,126.38
-0.6956,18.3,120.64,51.042586,13.796628,126.38
-0.1391,18.3,120.64,51.042583,13.796637,126.38
-0.6956,18.3,120.64,51.042583,13.796637,126.38
-0.626,18.3,120.64,51.042583,13.796637,126.42
-0.6956,19.81,120.89,51.042583,13.796637,126.42
-0.6956,19.81,120.89,51.042583,13.796637,126.42
-0.3478,19.81,120.89,51.04258,13.796646,126.42
-0.2086,19.81,120.89,51.04258,13.796646,126.42
-0.4869,19.81,120.89,51.04258,13.796646,126.46
-0.5565,20.79,119.92,51.04258,13.796646,126.46
-0.3478,20.79,119.92,51.04258,13.796646,126.46
-0.6956,20.79,119.92,51.042578,13.796654,126.46
0.0695,20.79,119.92,51.042578,13.796654,126.46
-0.1391,20.79,119.92,51.042578,13.796654,126.47
-0.0695,21.45,119.05,51.042578,13.796654,126.47
-0.3478,21.45,119.05,51.042578,13.796654,126.47
-0.4173,21.45,119.05,51.042575,13.796663,126.47
0.0695,21.45,119.05,51.042575,13.796663,126.47
0.0,21.45,119.05,51.042575,13.796663,126.48
0.2086,22.23,119.0,51.042575,13.796663,126.48
-0.1391,22.23,119.0,51.042575,13.796663,126.48
-0.4869,22.23,119.0,51.042572,13.796671,126.48
-0.4869,22.23,119.0,51.042572,13.796671,126.48
0.0,22.23,119.0,51.042572,13.796671,126.48
0.0695,22.31,119.01,51.042572,13.796671,126.48
0.8347,22.31,119.01,51.042572,13.796671,126.48
0.9739,22.31,119.01,51.042569,13.796679,126.48
1.6695,22.31,119.01,51.042569,13.796679,126.48
2.226,22.31,119.01,51.042569,13.796679,126.49
2.3652,23.0,118.92,51.042569,13.796679,126.49
2.5739,23.0,118.92,51.042569,13.796679,126.49
3.0608,23.0,118.92,51.042565,13.796688,126.49
3.2,23.0,118.92,51.042565,13.796688,126.49
3.5478,23.0,118.92,51.042565,13.796688,126.5
3.826,23.69,119.11,51.042565,13.796688,126.5
3.8956,23.69,119.11,51.042565,13.796688,126.5
4.1043,23.69,119.11,51.042562,13.796697,126.5
4.1043,23.69,119.11,51.042562,13.796697,126.5
3.9652,23.69,119.11,51.042562,13.796697,126.5
3.2,24.21,118.9,51.042562,13.796697,126.5
3.1304,24.21,118.9,51.042562,13.796697,126.5
3.4782,24.21,118.9,51.042559,13.796707,126.5
3.0608,24.21,118.9,51.042559,13.796707,126.5
2.8521,24.21,118.9,51.042559,13.796707,126.5
3.2695,24.96,118.51,51.042559,13.796707,126.5
3.3391,24.96,118.51,51.042559,13.796707,126.5
3.4782,24.96,118.51,51.042555,13.796717,126.5
3.6173,24.96,118.51,51.042555,13.796717,126.5
3.826,24.96,118.51,51.042555,13.796717,126.5
3.8956,25.6,118.16,51.042555,13.796717,126.5
4.2434,25.6,118.16,51.042555,13.796717,126.5
4.3826,25.6,118.16,51.042552,13.796726,126.5
4.7304,25.6,118.16,51.042552,13.796726,126.5
4.8,25.6,118.16,51.042552,13.796726,126.48
4.8,26.34,117.92,51.042552,13.796726,126.48
4.5913,26.34,117.92,51.042552,13.796726,126.48
4.7304,26.34,117.92,51.042548,13.796736,126.48
4.8695,26.34,117.92,51.042548,13.796736,126.48
4.1739,26.34,117.92,51.042548,13.796736,126.45
4.313,27.09,117.56,51.042548,13.796736,126.45
4.1739,27.09,117.56,51.042548,13.796736,126.45
3.6869,27.09,117.56,51.042545,13.796747,126.45
3.6173,27.09,117.56,51.042545,13.796747,126.45
3.6869,27.09,117.56,51.042545,13.796747,126.45
3.4086,27.71,116.83,51.042545,13.796747,126.45
3.0608,27.71,116.83,51.042545,13.796747,126.45
2.6434,27.71,116.83,51.042542,13.796757,126.45
2.5739,27.71,116.83,51.042542,13.796757,126.45
2.1565,27.71,116.83,51.042542,13.796757,126.45
2.1565,28.3,116.34,51.042542,13.796757,126.45
2.226,28.3,116.34,51.042542,13.796757,126.45
2.226,28.3,116.34,51.042539,13.796767,126.45
2.226,28.3,116.34,51.042539,13.796767,126.45
2.1565,28.3,116.34,51.042539,13.796767,126.45
2.1565,28.34,116.27,51.042539,13.796767,126.45
1.5304,28.34,116.27,51.042539,13.796767,126.45
0.9739,28.34,116.27,51.042535,13.796778,126.45
0.9043,28.34,116.27,51.042535,13.796778,126.45
0.7652,28.34,116.27,51.042535,13.796778,126.44
-0.0695,28.69,116.17,51.042535,13.796778,126.44
0.626,28.69,116.17,51.042535,13.796778,126.44
0.7652,28.69,116.17,51.042532,13.796788,126.44
0.4869,28.69,116.17,51.042532,13.796788,126.44
0.2782,28.69,116.17,51.042532,13.796788,126.44
-0.4869,29.23,115.86,51.042532,13.796788,126.44
-0.4173,29.23,115.86,51.042532,13.796788,126.44
0.0695,29.23,115.86,51.042528,13.7968,126.44
-0.4173,29.23,115.86,51.042528,13.7968,126.44
-1.1826,29.23,115.86,51.042528,13.7968,126.44
0.3478,29.91,115.55,51.042528,13.7968,126.44
-0.7652,29.91,115.55,51.042528,13.7968,126.44
-0.3478,29.91,115.55,51.042524,13.796811,126.44
-0.4869,29.91,115.55,51.042524,13.796811,126.44
-1.1826,29.91,115.55,51.042524,13.796811,126.44
-1.6695,30.88,115.74,51.042524,13.796811,126.44
-1.0434,30.88,115.74,51.042524,13.796811,126.44
-0.7652,30.88,115.74,51.04252,13.796823,126.44
-0.7652,30.88,115.74,51.04252,13.796823,126.44
-0.5565,30.88,115.74,51.04252,13.796823,126.44
-1.3217,31.72,115.67,51.04252,13.796823,126.44
-1.0434,31.72,115.67,51.04252,13.796823,126.44
-0.2782,31.72,115.67,51.042516,13.796835,126.44
0.1391,31.72,115.67,51.042516,13.796835,126.44
0.3478,31.72,115.67,51.042516,13.796835,126.45
-0.6956,32.4799,115.46,51.042516,13.796835,126.45
-1.3217,32.4799,115.46,51.042516,13.796835,126.45
-1.3217,32.4799,115.46,51.042512,13.796847,126.45
-1.3217,32.4799,115.46,51.042512,13.796847,126.45
-1.1826,32.4799,115.46,51.042512,13.796847,126.46
-0.3478,33.18,115.39,51.042512,13.796847,126.46
0.0695,33.18,115.39,51.042512,13.796847,126.46
-0.5565,33.18,115.39,51.042508,13.796859,126.46
-0.6956,33.18,115.39,51.042508,13.796859,126.46
-1.1826,33.18,115.39,51.042508,13.796859,126.46
-2.0869,33.61,115.2,51.042508,13.796859,126.46
-1.4608,33.61,115.2,51.042508,13.796859,126.46
-1.3913,33.61,115.2,51.042504,13.796872,126.46
-1.6,33.61,115.2,51.042504,13.796872,126.46
-0.8347,33.61,115.2,51.042504,13.796872,126.46
-1.3913,34.19,115.02,51.042504,13.796872,126.46
-1.1826,34.19,115.02,51.042504,13.796872,126.46
-0.6956,34.19,115.02,51.042501,13.796884,126.46
-1.0434,34.19,115.02,51.042501,13.796884,126.46
